Taxon ID InfoSpecies;Groupe d'organisme;GrouOrg;NULL;Systématique supérieure : Ordre;Famille;Nom scientifique;Nom allemand;Nom français;Nom italien;Espèces sensibles;Responsabilité;Indigénat;Menace;Référence Menace;Statut de menace international;NULL;Conservation Dependent;Niveau d'action;Indications sur le niveau d'action;Urgence;Protection occurrences individuelles;Surveillance des populations;Statut de protection;Espèce agricole OEA;Espèces cibles forestières;Plan d'action forêts claires;HAB_1;HAB_1_1;HAB_1_2;HAB_1_3;HAB_1_4;HAB_2;HAB_2_0;HAB_2_1;HAB_2_2;HAB_2_3;HAB_2_4;HAB_2_5;HAB_3;HAB_3_1;HAB_3_2;HAB_3_3;HAB_3_4;HAB_3_5;HAB_4;HAB_4_0;HAB_4_1;HAB_4_2;HAB_4_3;HAB_4_4;HAB_4_5;HAB_4_6;HAB_5;HAB_5_1;HAB_5_2;HAB_5_3;HAB_5_4;HAB_6;HAB_6_0;HAB_6_1;HAB_6_2;HAB_6_3;HAB_6_4;HAB_6_5;HAB_6_6;HAB_7;HAB_7_1;HAB_7_2;HAB_8;HAB_8_1;HAB_8_2;HAB_9;HAB_9_1;HAB_9_2;HAB_9_3;HAB_9_4;HAB_COMB;HAB_ENCODED;IE_2;IE_3;IE_4;IE_5;IE_6;IE_7;IE_8;IE_9;IE_10;IE_12;IE_13;IE_14;IE_15;IE_16;IE_17;IE_18;IE_19;IE_20;IE_22;IE_24;IE_25;IE_26;IE_101;IE_102;OFEV _1;OFEV _2;OFEV _3;OFEV _4;OFEV _5;OFEV _6;ALT_K;ALT_M;ALT_S;ALT_A;CANT_AG;CANT_AI;CANT_AR;CANT_BE;CANT_BL;CANT_BS;CANT_FR;CANT_GE;CANT_GL;CANT_GR;CANT_JU;CANT_LU;CANT_NE;CANT_NW;CANT_OW;CANT_SG;CANT_SH;CANT_SO;CANT_SZ;CANT_TG;CANT_TI;CANT_UR;CANT_VD;CANT_VS;CANT_ZG;CANT_ZH;Indication taxonomique;Lien à la page espèces du centre de données (de, fr);NULL;Etat des données GBIF Suisse
infofauna:8346;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Unionoida;Unionidae;Unio tumidus Philipson, 1788;Aufgeblasene Flussmuschel;Mulette renflée, Mulette enflée;NULL;NULL;4;INN;EN;uv-1216;NULL;NULL;0;LF (+GL);NULL;3;NULL;1;NULL;NULL;NULL;NULL;x;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;NULL;NULL;NULL;A;A;NULL;NULL;A;NULL;NULL;A;A;A;A;NULL;NULL;NULL;NULL;A;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;C;A;A;A;A;NULL;https://lepus.infofauna.ch/carto/8346;https://lepus.infofauna.ch/carto/8345;20.11.2024
infofauna:8091;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Valloniidae;Vallonia declivis Sterki, 1893;Grosse Grasschnecke;Vallonie orientale;NULL;NULL;3;INN;CR;uv-1216;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;B;NULL;NULL;NULL;NULL;NULL;B;B;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;B;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/8091;https://lepus.infofauna.ch/carto/8346;20.11.2024
infofauna:8092;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Valloniidae;Vallonia enniensis (Gredler, 1856);Feingerippte Grasschnecke;Vallonie des marais;NULL;NULL;4;INN;EN;uv-1216;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;A;A;A;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;A;NULL;https://lepus.infofauna.ch/carto/8092;https://lepus.infofauna.ch/carto/8091;20.11.2024
infofauna:8103;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Vertiginidae;Vertigo angustior Jeffreys, 1830;Schmale Windelschnecke;Vertigo étroit, Vertigo à bouche étroite;NULL;NULL;4;INN;EN;uv-1216;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;A;A;A;A;A;A;A;A;A;B;A;NULL;A;A;B;NULL;A;B;NULL;A;NULL;A;A;A;A;A;A;NULL;A;A;A;NULL;A;A;A;A;NULL;https://lepus.infofauna.ch/carto/8103;https://lepus.infofauna.ch/carto/8092;20.11.2024
infofauna:8104;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Vertiginidae;Vertigo antivertigo (Draparnaud, 1801);Sumpf-Windelschnecke;Vertigo des marais;NULL;NULL;4;INN;VU;uv-1216;NULL;NULL;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;A;A;A;A;A;A;A;A;A;NULL;A;A;NULL;A;A;A;A;A;NULL;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;NULL;https://lepus.infofauna.ch/carto/8104;https://lepus.infofauna.ch/carto/8103;20.11.2024
infofauna:8108;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Vertiginidae;Vertigo arctica (Wallenberg, 1858);Arktische Windelschnecke;Vertigo arctique;NULL;NULL;4;INN;CR;uv-1216;NULL;NULL;0;AF (+LF +GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;B;A;A;C;NULL;NULL;A;A;NULL;NULL;NULL;B;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/8108;https://lepus.infofauna.ch/carto/8104;20.11.2024
infofauna:8105;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Vertiginidae;Vertigo genesii (Gredler, 1856);Blanke Windelschnecke;Vertigo poli;NULL;NULL;4;INN;EN;uv-1216;NULL;NULL;0;AF (+LF +GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;A;NULL;A;NULL;A;NULL;NULL;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/8105;https://lepus.infofauna.ch/carto/8108;20.11.2024
infofauna:8106;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Vertiginidae;Vertigo geyeri Lindholm, 1925;Vierzähnige Windelschnecke;Vertigo septentrional;NULL;NULL;3;INN;CR;uv-1216;NULL;NULL;0;AF (+LF +GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;A;A;A;A;A;NULL;A;A;A;NULL;A;B;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;A;A;NULL;A;A;A;NULL;A;NULL;https://lepus.infofauna.ch/carto/8106;https://lepus.infofauna.ch/carto/8105;20.11.2024
infofauna:8290;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Vertiginidae;Vertigo lilljeborgi (Westerlund, 1871);Moor Windelschnecke;Vertigo des aulnes;NULL;NULL;3;INN;EN;uv-1216;NULL;NULL;0;AF (+LF +GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/8290;https://lepus.infofauna.ch/carto/8106;20.11.2024
infofauna:8109;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Vertiginidae;Vertigo moulinsiana (Dupuy, 1849);Bauchige Windelschnecke;Vertigo de Des Moulins;NULL;NULL;4;INN;EN;uv-1216;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;A;A;A;A;A;A;A;A;NULL;NULL;A;NULL;NULL;A;NULL;NULL;A;A;NULL;A;NULL;A;A;NULL;NULL;A;A;A;NULL;NULL;A;NULL;A;A;NULL;A;NULL;https://lepus.infofauna.ch/carto/8109;https://lepus.infofauna.ch/carto/8290;20.11.2024
infofauna:8112;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Vertiginidae;Vertigo substriata (Jeffreys, 1833);Gestreifte Windelschnecke;Vertigo strié;NULL;NULL;4;INN;VU;uv-1216;NULL;NULL;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;A;A;A;A;A;A;A;A;A;A;A;A;NULL;A;A;A;A;A;A;A;A;A;A;A;C;A;A;A;A;A;A;A;A;NULL;https://lepus.infofauna.ch/carto/8112;https://lepus.infofauna.ch/carto/8109;20.11.2024
infofauna:8003;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Architaenioglossa;Viviparidae;Viviparus contectus (Millet, 1813);Spitze Sumpfdeckelschnecke;Paludine commune, Paludine fasciée;NULL;NULL;4;INN;EN;uv-1216;NULL;NULL;0;GL;NULL;N/A;NULL;1;NULL;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;B;NULL;NULL;B;A;A;NULL;NULL;NULL;NULL;NULL;A;A;A;NULL;B;NULL;NULL;A;A;NULL;NULL;NULL;B;A;NULL;NULL;NULL;B;NULL;NULL;NULL;NULL;A;NULL;https://lepus.infofauna.ch/carto/8003;https://lepus.infofauna.ch/carto/8112;20.11.2024
infofauna:8251;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Hygromiidae;Xerocrassa geyeri (Soos, 1926);Zwergheideschnecke;Hélicette des steppes;NULL;NULL;4;INN;CR;uv-1216;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;A;A;NULL;NULL;A;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;A;NULL;NULL;A;NULL;NULL;A;NULL;https://lepus.infofauna.ch/carto/8251;https://lepus.infofauna.ch/carto/8003;20.11.2024
infofauna:8117;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Enidae;Zebrina detrita (O. F. Müller, 1774);Weisse Turmschnecke;Bulime zébré, Bulime radié;NULL;NULL;4;INN;VU;uv-1216;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;Z;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;x;NULL;x;x;NULL;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;A;A;A;A;A;NULL;A;A;A;NULL;A;NULL;NULL;A;A;A;A;C;B;A;NULL;A;A;NULL;NULL;C;A;A;NULL;A;NULL;NULL;A;A;NULL;A;NULL;https://lepus.infofauna.ch/carto/8117;https://lepus.infofauna.ch/carto/8251;20.11.2024
infofauna:8095;Schnecken und Muscheln;Gastéropodes et bivalves;Molluschi;Pulmonata;Valloniidae;Zoogenetes harpa (Say, 1824);Harfenschnecke;Escargotin d'harpe;NULL;NULL;3;INN;EN;uv-1216;NULL;NULL;0;GL;NULL;N/A;NULL;1;451.1/3;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/8095;https://lepus.infofauna.ch/carto/8117;20.11.2024
infofauna:17001;Eintags-, Stein- und Köcherfliegen;Ephémères, Pléco- et Trichoptères;Effimere, Plecotteri, Tricotteri;Ephemeroptera;Baetidae;Acentrella sinaica Bogoescu, 1931;NULL;NULL;NULL;NULL;4;INN;CR;uv-1212;NULL;NULL;0;LF (+GL);NULL;1;NULL;1;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;https://lepus.infofauna.ch/carto/17001;https://lepus.infofauna.ch/carto/8095;20.11.2024
infofauna:26490;Eintags-, Stein- und Köcherfliegen;Ephémères, Pléco- et Trichoptères;Effimere, Plecotteri, Tricotteri;Trichoptera;Limnephilidae;Acrophylax zerberus Brauer, 1867;NULL;NULL;NULL;NULL;4;INN;VU;uv-1212;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;x;x;x;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;A;NULL;A;A;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;A;NULL;C;NULL;NULL;NULL;NULL;A;A;NULL;A;NULL;NULL;NULL;https://lepus.infofauna.ch/carto/26490;https://lepus.infofauna.ch/carto/17001;20.11.2024
infofauna:26610;Eintags-, Stein- und Köcherfliegen;Ephémères, Pléco- et Trichoptères;Effimere, Plecotteri, Tricotteri;Trichoptera;Leptoceridae;Adicella filicornis (Pictet, 1834);NULL;NULL;NULL;NULL;4;INN;EN;uv-1212;NULL;NULL;0;AF (+LF +GL);NULL;1;NULL;1;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;C;NULL;NULL;A;A;B;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;B;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;B;NULL;A;C;NULL;A;NULL;https://lepus.infofauna.ch/carto/26610;https://lepus.infofauna.ch/carto/26490;20.11.2024
infofauna:26611;Eintags-, Stein- und Köcherfliegen;Ephémères, Pléco- et Trichoptères;Effimere, Plecotteri, Tricotteri;Trichoptera;Leptoceridae;Adicella reducta (McLachlan, 1865);NULL;NULL;NULL;NULL;4;INN;EN;uv-1212;NULL;NULL;0;LF (+GL);NULL;2;NULL;1;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;A;NULL;NULL;NULL;C;A;NULL;NULL;NULL;A;NULL;NULL;C;C;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;C;NULL;NULL;A;NULL;https://lepus.infofauna.ch/carto/26611;https://lepus.infofauna.ch/carto/26610;20.11.2024
infofauna:26331;Eintags-, Stein- und Köcherfliegen;Ephémères, Pléco- et Trichoptères;Effimere, Plecotteri, Tricotteri;Trichoptera;Glossosomatidae;Agapetus laniger Pictet, 1834;NULL;NULL;NULL;NULL;4;INN;VU;uv-1212;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;A;A;NULL;https://lepus.infofauna.ch/carto/26331;https://lepus.infofauna.ch/carto/26611;20.11.2024
